@relation testSet

@attribute powerPS numeric
@attribute kilometer numeric
@attribute monthOfRegistration numeric
@attribute yearOfRegistration numeric
@attribute price numeric

@data
0.163265,1,0.666667,0.681818,1500
0.220408,1,0.25,0.757576,2600
0.465306,1,0.666667,0.772727,4500
0.132653,1,0.083333,0.80303,3690
0.27551,1,0.083333,0.727273,1770
0.102041,0.827586,0.333333,0.772727,1100
0.173469,0.241379,0.916667,0.863636,8490
0.159184,1,0.833333,0.712121,200
0.155102,0.034483,0.25,0.984848,12090
0.091837,0.37931,0.333333,0.893939,3900
0.197959,1,0.5,0.757576,800
0.136735,1,0.833333,0.878788,4800
0.563265,0.827586,0.666667,0.893939,32500
0.132653,1,0.166667,0.863636,2750
0.312245,1,0.083333,0.833333,4900
0.659184,1,1,0.818182,10900
0.312245,0.172414,0.416667,0.818182,9195
0.089796,1,0.166667,0.69697,1100
0.155102,0.517241,0.916667,0.893939,6900
0.393878,1,0.916667,0.848485,2000
0.226531,1,0.666667,0.818182,2100
0.340816,1,0,0.833333,4000
0.132653,1,0.916667,1,195
0.163265,1,0,0.848485,1200
0.122449,1,0.166667,0.681818,700
0.467347,0.586207,0.333333,0.939394,33900
0.265306,1,0.416667,0.878788,8900
0.202041,1,0.75,0.863636,3900
0.089796,0.310345,0.333333,0.80303,3790
0.395918,1,0.416667,0.924242,16200
0.155102,1,0.583333,0.848485,3300
0.271429,0.827586,0,0.833333,6000
0.285714,1,1,0.742424,1800
0.344898,1,0.833333,0.712121,4150
0.097959,0.448276,1,0.80303,1850
0.234694,1,0.166667,0.712121,1100
0.257143,1,0.833333,0.833333,5000
0.27551,0.517241,0.5,0.787879,7499
0.265306,0.827586,0.583333,0.878788,4999
0.271429,0.827586,0.916667,0.909091,15950
0.436735,1,0.25,0.742424,1200
0.163265,0.827586,0.75,0.712121,450
0.436735,1,1,0.863636,14950
0.563265,1,0,0.69697,1600
0.102041,0.827586,0.083333,0.80303,300
0.189796,0.517241,0,0.833333,3000
0.326531,1,0.5,0.863636,8000
0.436735,1,0.583333,0.833333,12200
0.340816,1,0.5,0.772727,999
0.097959,1,0.166667,0.848485,2690
0.193878,1,0.666667,0.590909,1399
0.340816,0.827586,0.166667,0.939394,24599
0.214286,1,0.083333,0.787879,2300
0.102041,1,0.75,0.833333,950
0.097959,0.827586,0.083333,0.80303,1950
0.204082,1,0,0.69697,2000
0.22449,0.448276,0.833333,0.878788,9900
0.132653,0.655172,0,0.848485,1000
0.659184,1,1,0.772727,6500
0.132653,0.827586,0.916667,0.848485,3300
0.081633,0.827586,0.583333,0.727273,650
0.202041,0.034483,0.916667,0.984848,27000
0.214286,1,0.5,0.757576,1250
0.15102,0.103448,0.583333,0.969697,173
0.306122,0.586207,0.583333,0.939394,14999
0.204082,1,0.25,0.772727,1300
0.285714,1,0.666667,0.727273,1400
0.326531,0.827586,0.75,0.863636,10400
0.346939,0,0.333333,0.333333,15000
0.326531,0.310345,0.583333,0.727273,3500
0.471429,0.517241,0.666667,0.878788,11500
0.204082,1,0.333333,0.893939,4900
0.177551,1,0.416667,0.772727,1900
0.340816,1,0.75,0.893939,12000
0.132653,0.827586,1,0.742424,600
0.132653,1,0.916667,0.757576,1400
0.326531,1,0.25,0.69697,1890
0.234694,1,0.25,0.818182,3200
0.344898,1,0.333333,0.787879,2280
0.081633,1,0.5,0.727273,750
0.097959,1,0.916667,0.772727,1499
0.120408,0.448276,0.166667,0.954545,5950
0.102041,1,0.666667,0.833333,2450
0.367347,1,0.833333,0.878788,9500
0.661224,1,0.25,0.833333,11800
0.14898,0.827586,0.25,0.787879,1200
0.065306,0.655172,0.25,0.712121,750
0.216327,0.655172,0.416667,0.863636,7399
0.342857,1,1,0.818182,8600
0.173469,1,1,0.848485,2700
0.132653,0.172414,0.25,0.772727,1999
0.285714,0.37931,0.25,0.954545,19400
0.132653,1,0.166667,0.742424,1999
0.110204,0.655172,0.416667,0.863636,3950
0.134694,0.655172,0.75,0.893939,2650
0.132653,1,0.5,0.878788,4900
0.242857,1,1,0.863636,8000
0.285714,1,0.166667,0.742424,1299
0.197959,1,0.25,0.757576,300
0.285714,1,0,1,950
0.287755,1,0.833333,0.772727,9990
0.12449,1,0.75,0.681818,500
0.163265,1,0.333333,0.681818,590
0.534694,1,0.333333,0.848485,10000
0.187755,0.034483,0.333333,0.984848,19690
0.306122,0.448276,0.25,0.909091,10900
0.373469,1,0.166667,0.727273,450
0.185714,1,0.416667,0.757576,1750
0.216327,1,0.916667,0.742424,2799
0.234694,1,0.916667,0.80303,2900
0.285714,1,0.416667,0.712121,2500
0.265306,1,0.833333,0.833333,5990
0.216327,1,0.75,0.833333,2500
0.132653,0.827586,0.75,0.787879,2150
0.089796,1,0.583333,0.590909,599
0.132653,0.586207,0.333333,0.727273,1800
0.285714,1,1,0.818182,2800
0.120408,0.586207,0.333333,0.893939,4900
0.112245,0.827586,0.583333,0.848485,2950
0.246939,1,0.416667,0.787879,2850
0.220408,1,0.583333,0.727273,1700
0.534694,1,1,0.848485,12000
0.216327,0.37931,0.75,0.757576,5990
0.112245,1,0.333333,0.757576,899
0.387755,1,0.333333,0.848485,3800
0.116327,1,0.5,0.848485,1899
0.193878,1,0.666667,0.909091,6900
0.091837,0.172414,0.583333,0.742424,595
0.097959,0.655172,0.916667,0.787879,1500
0.132653,1,0.5,1,1000
0.367347,0.655172,0.5,0.227273,39500
0.216327,1,0.5,0.742424,1999
0.346939,0.172414,0.416667,0.954545,14990
0.285714,1,0.583333,0.80303,1950
0.142857,1,0.333333,0.772727,499
0.132653,0.448276,0.833333,0.924242,10200
0.132653,1,0.583333,0.757576,550
0.506122,1,0.416667,0.863636,13999
0.204082,0.37931,1,0.909091,10800
0.257143,1,0.25,0.727273,250
0.438776,1,0.583333,0.727273,2500
0.440816,0.586207,0.25,0.848485,10990
0.285714,1,0,0.80303,450
0.459184,1,0.833333,0.727273,2990
0.187755,0.827586,1,0.606061,800
0.312245,0.448276,0.083333,0.833333,14900
0.216327,1,0.916667,0.742424,2800
0.097959,0.655172,0.5,0.787879,2200
0.285714,0.827586,0.833333,0.848485,8500
0.173469,1,0.25,0.893939,6600
0.163265,1,0.083333,0.878788,3500
0.159184,1,0,0.727273,250
0.204082,1,0.083333,0.606061,200
0.197959,1,0.25,0.80303,1500
0.202041,1,0.25,0.848485,4250
0.410204,0.37931,0.083333,0.939394,19490
0.138776,1,0.75,0.681818,1900
0.142857,1,0.333333,0.787879,790
0.189796,1,0.166667,0.787879,1800
0.22449,0.310345,0.166667,0.939394,8990
0.142857,1,0.916667,0.848485,3950
0.167347,0.517241,0.416667,0.954545,12500
0.202041,0.172414,0.416667,0.969697,23900
0.45102,1,0.666667,0.772727,9000
0.27551,1,0.416667,1,1250
0.265306,1,0.166667,0.772727,3500
0.185714,0,0,0.712121,950
0.102041,1,1,0.772727,1450
0.165306,1,0.166667,0.787879,2450
0.285714,1,0,0.742424,1350
0.265306,1,0.166667,0.848485,8100
0.185714,1,0.583333,0.818182,3290
0.285714,0.655172,0.666667,0.833333,8699
0.102041,1,1,0.833333,1500
0.395918,1,0.333333,0.893939,19990
0.344898,1,0.333333,0.833333,7990
0.167347,1,0.416667,0.833333,2999
0.265306,0.655172,0.666667,0.863636,8350
0.271429,1,0.916667,1,3300
0.142857,0.655172,0.5,0.818182,3400
0.214286,1,0.583333,0.984848,650
0.479592,0.517241,0.5,0.833333,29900
0.163265,0.517241,0.083333,0.712121,250
0.204082,1,0.25,0.666667,24000
0.146939,0.827586,0.75,0.80303,3999
0.097959,0.586207,0.833333,0.757576,1890
0.246939,1,0.5,0.848485,11500
0.357143,0.586207,0.75,0.939394,17000
0.206122,0.586207,0.5,0.924242,7750
0.24898,1,0.833333,0.742424,3879
0.102041,1,0.5,0.787879,1290
0.234694,0.448276,0.166667,0.833333,4995
0.210204,1,0.583333,0.833333,3000
0.102041,1,0.5,0.772727,600
0.132653,1,0.583333,0.69697,299
0.120408,0.172414,0.166667,0.954545,8890
0.467347,1,0.25,0.878788,14000
0.193878,1,1,0.833333,3700
0.102041,1,0.666667,0.757576,650
0.234694,1,0.083333,0.727273,1200
0.246939,1,0.666667,0.833333,2900
0.132653,1,0.666667,0.681818,600
0.187755,1,0.25,0.712121,550
0.493878,0.103448,0.416667,0.969697,74899
0.285714,1,0.916667,0.80303,5999
0.312245,1,1,0.818182,9900
0.193878,0.655172,0.833333,0.742424,2100
0.197959,1,0.583333,0.772727,700
0.081633,1,0.916667,0.787879,1850
0.185714,0.655172,0.833333,0.681818,2200
0.132653,1,0.333333,0.80303,1400
0.097959,1,0.416667,0.772727,1310
0.236735,0.37931,0.416667,0.848485,9700
0.163265,1,0.416667,0.712121,1500
0.302041,1,1,0.727273,555
0.271429,1,0.583333,0.757576,3050
0.373469,1,0.666667,0.757576,4300
0.534694,1,0.583333,0.833333,9999
0.193878,1,0.583333,0.742424,1200
0.267347,0.655172,0.416667,0.924242,13500
0.216327,0.517241,0.75,0.772727,4990
0.267347,0.448276,0.416667,0.893939,5800
0.102041,0.241379,0.666667,0.893939,5500
0.285714,0.034483,1,0.969697,20000
0.334694,0.827586,0.25,0.893939,21500
0.228571,0.37931,0.916667,0.909091,13900
0.122449,0.655172,0.333333,0.833333,2000
0.234694,0.655172,0.333333,0.727273,5900
0.228571,1,0.416667,0.848485,5890
0.189796,1,0.416667,0.848485,1200
0.132653,0.37931,0.666667,0.757576,799
0.102041,0.241379,0.5,0.924242,6990
0.436735,1,1,0.833333,12900
0.469388,0.827586,0.083333,0.909091,21400
0.265306,0.655172,0.833333,0.893939,12900
0.163265,1,0.083333,0.818182,1550
0.234694,0.655172,0.666667,0.818182,7500
0.25102,1,0.25,0.651515,2400
0.193878,1,0,0.681818,1775
0.132653,1,0.333333,0.727273,600
0.257143,0.241379,0.75,0.469697,17255
0.326531,1,0.833333,0.893939,14700
0.346939,1,0.333333,0.833333,7300
0.228571,0.103448,0.333333,0.939394,17750
0.265306,1,0.25,0.484848,11500
0.102041,0.37931,0.25,0.666667,800
0.306122,0.827586,0.833333,0.893939,13700
0.095918,1,0.75,0.727273,150
0.132653,1,0.166667,0.772727,1999
0.102041,0.655172,0.75,0.848485,1600
0.132653,1,0,1,900
0.246939,1,0.583333,0.833333,8000
0.467347,0.655172,0.833333,0.924242,17990
0.204082,1,0.833333,0.712121,1000
0.334694,1,0.25,0.69697,500
0.173469,0.827586,0.416667,0.878788,2999
0.077551,0,0.75,0.621212,400
0.257143,1,0.583333,0.681818,13999
0.328571,1,0.916667,0.848485,11900
0.216327,1,0.5,0.712121,2900
0.102041,1,0.75,0.712121,900
0.257143,0.034483,0.916667,0.984848,23900
0.118367,1,0.416667,0.893939,3150
0.204082,1,0.833333,0.742424,2600
0.312245,1,0.833333,0.833333,5000
0.220408,1,0.25,0.681818,2799
0.193878,1,0.666667,0.909091,6700
0.265306,1,0.5,0.893939,9000
0.265306,1,0.583333,0.848485,2500
0.265306,1,0.25,0.848485,3500
0.489796,1,1,0.833333,9500
0.246939,0.827586,0.25,0.818182,5500
0.265306,1,0.333333,0.80303,2199
0.214286,1,0.25,0.863636,5490
0.102041,1,1,0.712121,800
0.214286,1,0,0.681818,950
0.285714,1,0.416667,0.742424,2500
0.312245,1,0.75,0.833333,6000
0.265306,0.586207,0.25,0.909091,14399
0.465306,1,0.916667,0.742424,2390
0.326531,1,0.916667,0.742424,1250
0.218367,0.034483,0.833333,0.969697,18500
0.220408,1,0.166667,0.575758,1495
0.246939,0.310345,0.833333,0.954545,13490
0.187755,1,0,0.833333,2800
0.659184,1,0.833333,0.818182,14600
0.257143,1,0.916667,0.757576,600
0.118367,0.827586,0.166667,1,2200
0.326531,1,0.833333,0.909091,11500
0.312245,1,0.083333,0.818182,4390
0.240816,1,0.25,0.757576,750
0.132653,0.827586,0.5,0.787879,2500
0.265306,1,0.083333,0.848485,5400
0.155102,0.827586,0,0.833333,3499
0.102041,0.586207,0.833333,0.69697,1390
0.271429,1,0.25,0.636364,799
0.173469,0.448276,1,0.863636,7990
0.081633,0.517241,0.333333,0.893939,3000
0.257143,1,0.083333,0.757576,2490
0.216327,1,0.583333,0.924242,8800
0.355102,0.103448,0.916667,0.969697,42500
0.246939,1,0.416667,0.287879,11900
0.246939,1,0.5,0.818182,2890
0.216327,1,0.25,0.833333,3290
0.267347,0.37931,0.916667,0.893939,8100
0.216327,1,0.416667,0.712121,800
0.185714,1,0.416667,0.727273,1380
0.257143,1,0.333333,0.818182,1150
0.567347,0.586207,0.083333,0.545455,7000
0.271429,1,0.583333,0.893939,15500
0.102041,1,0,1,550
0.265306,1,0.5,0.863636,4250
0.163265,1,0,0.848485,1600
0.146939,1,0.416667,0.727273,600
0.45102,1,1,0.848485,10900
0.163265,0.827586,0,0.863636,6300
0.395918,1,0.75,0.727273,2700
0.257143,1,0.5,0.818182,2300
0.193878,1,0.25,0.833333,2399
0.27551,0.827586,0.666667,0.863636,8299
0.27551,1,0.5,0.833333,5100
0.159184,1,0.166667,0.787879,5600
0.132653,1,0.833333,0.742424,1350
0.371429,1,0,0.69697,2500
0.257143,0.034483,0.75,0.984848,22250
0.202041,1,0.666667,0.787879,3290
0.285714,1,0.416667,0.863636,6949
0.312245,1,0.833333,0.848485,9300
0.312245,1,0.25,0.833333,10899
0.110204,1,0.083333,0.787879,1550
0.387755,1,0.916667,0.863636,14500
0.216327,1,0.5,0.666667,750
0.220408,1,0.25,0.757576,2100
0.187755,0.310345,0.583333,0.878788,7390
0.214286,1,0.833333,0.727273,500
0.163265,1,0.5,0.545455,1600
0.428571,0.827586,0.833333,0.69697,3999
0.214286,1,0.5,0.742424,1111
0.22449,1,0.666667,0.863636,7899
0.132653,0.448276,0.166667,0.848485,5950
0.673469,0.37931,0.5,0.924242,39900
0.216327,1,0.583333,0.80303,2950
0.257143,1,0.166667,0.818182,3600
0.306122,0.37931,0.083333,0.863636,11400
0.387755,1,0.833333,0.863636,10500
0.102041,1,0.75,0.863636,600
0.216327,0.827586,0.25,0.80303,6900
0.285714,1,1,0.863636,7000
0.257143,1,0.666667,0.712121,1799
0.246939,1,0.083333,0.80303,1450
0.102041,0,0.333333,0.984848,10600
0.204082,1,0.5,0.742424,1950
0.265306,0.517241,0.166667,0.909091,12495
0.520408,1,1,0.863636,10499
0.265306,1,0.166667,0.954545,14800
0.214286,0.586207,0.75,0.878788,5200
0.132653,0.827586,0.25,0.80303,2500
0.132653,1,0.25,0.712121,390
0.120408,0.37931,0.25,0.893939,6200
0.132653,1,0.416667,0.787879,2400
0.179592,1,0,0.727273,700
0.132653,0.655172,0,0.742424,1350
0.265306,0.655172,0.166667,0.939394,11200
0.326531,0.310345,0.25,0.893939,7990
0.102041,1,0.916667,0.818182,1650
0.132653,0.37931,1,0.712121,2300
0.459184,1,0.916667,0.863636,14999
0.228571,1,0.25,0.848485,6790
0.132653,0.586207,0.083333,0.69697,650
0.265306,0.827586,0.416667,0.909091,12990
0.228571,0.827586,0.75,0.681818,1950
0.344898,0.655172,0.333333,0.863636,4700
0.234694,1,0.583333,0.954545,7900
0.344898,0.448276,0.083333,0.939394,14500
0.163265,1,0.5,0.681818,270
0.071429,1,0.083333,0.666667,500
0.326531,1,0.666667,0.863636,15000
0.202041,0.586207,0.416667,0.833333,3000
0.25102,1,0.916667,0.590909,850
0.285714,1,0.333333,0.818182,5290
0.234694,1,0.916667,0.727273,700
0.132653,0.586207,0.666667,1,1250
0.216327,1,0.916667,0.818182,6666
0.163265,1,0.416667,0.590909,899
0.071429,1,0.166667,0.666667,550
0.220408,1,0.25,0.621212,950
0.22449,1,0,0.80303,1999
0.216327,0.517241,0.916667,0.727273,2150
0.132653,1,0.75,0.833333,2799
0.367347,1,0.916667,0.909091,15900
0.132653,0.827586,0.916667,0.727273,1400
0.089796,0.827586,0.666667,0.833333,3650
0.132653,0.827586,0.25,0.863636,4000
0.132653,1,0.5,0.742424,1450
0.163265,0.827586,0.666667,0.893939,5350
0.142857,0.103448,0.416667,0.727273,1800
0.220408,1,0,0.818182,2500
0.132653,1,0,1,2000
0.216327,1,0.583333,0.742424,1000
0.220408,1,0,0.651515,350
0.120408,0.517241,0.333333,0.909091,5900
0.216327,1,0.666667,0.818182,4900
0.489796,1,0.083333,0.606061,35900
0.285714,1,0.25,0.909091,10500
0.612245,1,0.25,0.878788,22490
0.520408,0,0.083333,1,52950
0.173469,0.37931,0.083333,0.878788,4800
0.216327,0.517241,0.75,0.681818,790
0.271429,0.827586,0.833333,0.909091,13500
0.210204,0.37931,0.583333,0.833333,3850
0.410204,0.310345,0.583333,0.924242,17850
0.185714,1,0.083333,0.80303,3499
0.132653,1,0,0.712121,750
0.340816,0.655172,0.5,0.909091,15490
0.102041,1,0.5,0.681818,1499
0.216327,1,0.916667,0.772727,1500
0.102041,1,0,1,350
0.185714,0.586207,0.916667,0.712121,649
0.285714,0.655172,0.583333,0.863636,6800
0.257143,0.241379,0.5,0.939394,19500
0.306122,0.655172,0.833333,0.893939,11899
0.193878,1,1,0.848485,3750
0.087755,0.827586,0.666667,0.80303,1200
0.591837,0.172414,1,0.969697,37500
0.265306,1,0,0.863636,5400
0.102041,1,0.166667,0.787879,960
0.326531,1,0.416667,0.757576,3100
0.410204,0.655172,0.416667,0.909091,13500
0.163265,1,0.416667,0.772727,650
0.279592,1,0,0.787879,2750
0.189796,1,0.333333,0.772727,3650
0.212245,1,0.166667,0.242424,800
0.189796,1,0,0.818182,2100
0.187755,1,0.5,0.818182,5299
0.312245,1,0.75,0.833333,5500
0.42449,1,0.5,0.878788,10000
0.436735,1,1,0.833333,12500
0.132653,0.827586,1,0.954545,4500
0.326531,0.827586,1,0.939394,23490
0.467347,1,0.25,0.893939,16500
0.132653,1,0.083333,0.272727,12800
0.271429,0.37931,0.5,0.772727,5500
0.202041,1,1,0.893939,10200
0.326531,1,0,0.727273,2199
0.285714,0.827586,0.083333,0.878788,10800
0.371429,1,0.166667,0.833333,8200
0.214286,0.827586,0.916667,0.924242,8700
0.246939,0.827586,0.833333,0.80303,5700
0.326531,0.827586,1,0.863636,8700
0.534694,1,0.416667,0.909091,17500
0.193878,1,0.916667,0.818182,5299
0.132653,1,0.5,0.69697,250
0.102041,0.827586,0.5,0.818182,2350
0.242857,1,0.916667,0.757576,2689
0.371429,0.827586,0.333333,0.818182,6149
0.202041,0.655172,0.333333,0.863636,6990
0.193878,0.827586,0.416667,0.833333,3999
0.340816,1,0.5,0.893939,11738
0.187755,1,0.083333,0.80303,4900
0.216327,1,0.083333,0.833333,6900
0.285714,1,0.083333,0.787879,2750
0.081633,1,0.083333,0.727273,999
0.257143,1,0.583333,0.742424,1550
0.185714,1,0.166667,0.757576,800
0.187755,1,0.333333,0.69697,1599
0.265306,1,0.5,0.848485,7999
0.132653,1,0.5,0.848485,2650
0.193878,1,0.916667,0.772727,2500
0.132653,0.517241,0.5,0.848485,3590
0.214286,1,0.166667,0.651515,700
0.234694,1,0.666667,0.727273,1500
0.136735,1,0.416667,0.69697,2000
0.265306,1,0.75,0.848485,3799
0.202041,1,0.5,0.878788,6000
0.453061,1,0.25,0.878788,10890
0.214286,0.586207,0.25,0.772727,1200
0.312245,0.655172,0.75,0.772727,3400
0.285714,0.655172,0.5,0.939394,11200
0.312245,1,0.833333,0.818182,8700
0.285714,1,0.083333,0.848485,5700
0.45102,1,0.833333,0.772727,3199
0.234694,1,0.083333,0.757576,2200
0.185714,1,1,0.757576,1650
0.193878,0.827586,0.416667,0.833333,3350
0.265306,1,0.833333,0.848485,6666
0.489796,0.586207,0.083333,0.878788,19800
0.204082,1,0.583333,0.742424,2450
0.469388,1,0.833333,0.757576,4500
0.312245,1,0.416667,0.80303,4900
0.163265,1,0.333333,0.818182,3800
0.216327,1,0.416667,0.742424,610
0.189796,1,0.333333,0.772727,800
0.146939,0.655172,0.75,0.80303,2750
0.193878,0.586207,0.583333,0.818182,4300
0.120408,1,0.75,0.681818,800
0.371429,1,0.166667,0.787879,7900
0.102041,0.827586,0.75,0.787879,750
0.104082,0.517241,0.75,0.924242,4450
0.185714,1,0.166667,0.848485,2800
0.234694,1,0.833333,0.69697,2000
0.071429,1,0.833333,0.727273,1099
0.102041,1,0.583333,0.712121,600
0.45102,0.586207,0.916667,0.80303,2500
0.263265,1,0.5,0.772727,950
0.271429,1,0.916667,0.742424,1300
0.373469,1,0,0.727273,1800
0.089796,0.827586,0.333333,0.878788,1350
0.387755,1,0.333333,0.575758,54900
0.246939,1,0.333333,0.772727,3200
0.216327,1,1,0.80303,777
0.091837,0.586207,0.25,0.636364,300
0.185714,1,0.666667,0.742424,1590
0.228571,0.827586,0.25,0.893939,27500
0.189796,0.586207,0.916667,0.787879,2799
0.163265,1,0.75,0.727273,1950
0.185714,1,0.583333,0.80303,3250
0.071429,1,0,1,500
0.234694,1,0,0.757576,5200
0.271429,1,0.75,0.787879,2990
0.265306,0.655172,0.833333,0.909091,18499
0.071429,0,0.666667,0.575758,1500
0.132653,1,0.666667,0.681818,300
0.604082,0.827586,0.916667,0.878788,24335
0.185714,1,0.166667,0.80303,1250
0.118367,1,0.166667,0.848485,1100
0.102041,1,0.25,0.772727,1300
0.216327,1,0.333333,0.863636,6150
0.326531,0.241379,0.666667,0.924242,27999
0.42449,1,1,0.681818,600
0.216327,1,0.666667,0.863636,1250
0.285714,1,0.25,0.80303,4450
0.132653,1,1,0.742424,1600
0.216327,1,0.75,0.80303,4350
0.163265,1,0.083333,0.69697,600
0.234694,1,0.25,0.727273,1350
0.163265,1,0.25,0.772727,1600
0.216327,0.827586,0.25,1,250
0.295918,1,0.75,0.848485,4150
0.355102,0.172414,0.166667,0.984848,30860
0.216327,0.103448,0.333333,0.969697,18800
0.214286,0.241379,0.916667,0.969697,20500
0.271429,0.37931,0.416667,0.924242,13900
0.093878,0.827586,0.25,0.757576,850
0.142857,1,0.25,0.818182,3200
0.265306,1,0.5,0.878788,6990
0.163265,1,0.666667,0.833333,4380
0.132653,1,0.5,0.848485,4899
0.102041,0.655172,0.25,0.727273,1150
0.102041,1,0.5,0.69697,650
0.216327,1,0.916667,0.787879,4200
0.112245,1,0.25,0.757576,199
0.271429,1,0.5,0.787879,2950
0.228571,0.517241,0.583333,0.712121,3900
0.12449,0.655172,1,0.893939,3999
0.193878,1,0.166667,0.848485,4920
0.185714,1,0.416667,0.787879,1999
0.132653,1,0.333333,0.69697,1850
0.163265,1,0.666667,0.787879,3700
0.163265,0.827586,0.083333,0.878788,5500
0.185714,1,0.916667,0.742424,1599
0.102041,0.448276,1,0.909091,8499
0.12449,0.172414,0.833333,0.939394,6600
0.363265,0.310345,0.583333,0.848485,9800
0.187755,1,0.25,0.69697,1199
0.42449,1,0.5,0.833333,9900
0.097959,1,0.5,0.818182,1890
0.089796,0.586207,0.666667,0.681818,1300
0.202041,1,0.5,0.848485,3200
0.836735,1,0.333333,0.878788,25900
0.085714,0.310345,0,0.80303,1300
0.132653,0.310345,0.333333,0.939394,7200
0.204082,1,0.583333,0.712121,1200
0.220408,1,0.666667,0.575758,1900
0.265306,0.827586,0.416667,0.924242,14500
0.340816,1,0.5,0.848485,6950
0.132653,1,0.916667,0.681818,2999
0.128571,0.448276,0.333333,0.727273,1900
0.185714,1,1,0.757576,600
0.191837,0.241379,0.75,0.939394,9490
0.395918,1,0.416667,0.742424,550
0.344898,1,0.916667,0.863636,6440
0.132653,1,0.25,0.772727,2190
0.132653,1,0.333333,0.712121,150
0.081633,0.827586,0.25,0.727273,700
0.089796,0.827586,0.416667,0.69697,699
0.27551,0.827586,0.833333,0.772727,4990
0.271429,0.448276,0.75,0.893939,11200
0.173469,0.310345,0.75,0.924242,9990
0.202041,1,0.833333,0.80303,3500
0.102041,1,0.666667,0.772727,1500
0.234694,0.655172,0.166667,0.909091,11850
0.118367,0,0.416667,0.348485,4500
0.228571,1,0.25,0.681818,900
0.326531,0.827586,0.75,0.878788,14500
0.204082,1,0.25,0.80303,3500
0.428571,0.517241,0.833333,0.878788,16499
0.265306,0.827586,0.833333,0.80303,7300
0.132653,1,0.666667,0.833333,2399
0.326531,1,0.75,0.863636,8500
0.228571,0.103448,0.416667,0.954545,19500
0.204082,1,0.833333,0.878788,7980
0.197959,1,0.916667,0.80303,1990
0.428571,0.448276,0.583333,0.333333,27300
0.246939,1,0.75,0.80303,2000
0.132653,0.827586,0.25,0.939394,3500
0.155102,1,0.75,0.878788,4690
0.197959,1,0.666667,0.787879,290
0.367347,1,0.583333,0.833333,11400
0.326531,1,0.25,0.772727,3500
0.102041,1,0.916667,0.727273,1050
0.214286,1,0.416667,0.727273,800
0.185714,1,0.5,0.833333,4550
0.112245,0.655172,0.166667,0.848485,2850
0.193878,1,0.333333,0.833333,3680
0.216327,0.310345,0.416667,0.712121,4000
0.120408,0.655172,0.75,0.833333,2900
0.297959,1,0.833333,0.939394,13950
0.132653,0.827586,0.166667,0.787879,2448
0.091837,1,0.5,0.742424,1599
0.312245,0.586207,0.25,0.757576,6350
0.312245,1,0.833333,0.939394,10900
0.27551,0.655172,0.833333,0.848485,6999
0.102041,1,1,0.712121,200
0.132653,1,0.583333,0.772727,750
0.089796,1,0.083333,0.742424,375
0.459184,1,0.5,0.878788,15600
0.204082,1,0.916667,0.863636,3300
0.071429,1,0.166667,0.69697,999
0.142857,1,0.583333,0.848485,4000
0.132653,0.827586,0.5,0.924242,6700
